question_id,attempts,success_rate,avg_time,median_time,time_std,success_z,time_z,difficulty
q4756,44,0.6818181818181818,20.022727272727273,17.0,11.698715167703366,-0.3922884186613865,-0.5045045771851734,-0.11221615852378691
q4757,47,0.6808510638297872,19.76595744680851,16.0,12.596087670655738,-0.39768894546981204,-0.5259823864528128,-0.12829344098300077
q4758,21,0.8095238095238095,15.619047619047619,16.0,5.034641898647712,0.3208382879940693,-0.8728554585205828,-1.193693746514652
q4759,12,0.9166666666666666,15.333333333333334,14.0,7.278028371042323,0.919139507984663,-0.8967543606273775,-1.8158938686120405
q476,33,0.6666666666666666,19.454545454545453,17.0,12.232362070270064,-0.4768966719933896,-0.5520308029657314,-0.07513413097234178
q4760,21,0.9047619047619048,24.761904761904763,26.0,18.79602288226092,0.852661594652375,-0.10809059110314896,-0.960752185755524
q4761,709,0.538787023977433,17.41184767277856,15.0,11.126883797820936,-1.1909951035007333,-0.72289462308648,0.46810048041425334
q4762,5,1.0,21.4,23.0,10.644247272588137,1.3844849013106808,-0.38930100589310135,-1.773785907203782
q4763,5,1.0,43.8,37.0,31.66543857267731,1.3844849013106808,1.4843729192796111,0.09988801796893032
q4764,12,0.5833333333333334,23.416666666666668,22.5,7.178988702308897,-0.9422420653194067,-0.22061458852264113,0.7216274767967655
q4765,48,0.7916666666666666,24.041666666666668,17.0,19.134416283880274,0.22112141799563673,-0.1683357401640275,-0.3894571581596642
q4766,18,0.5555555555555556,17.77777777777778,17.0,9.258100145313486,-1.0973571964280793,-0.6922859759359108,0.4050712204921685
q4767,83,0.5301204819277109,21.57831325301205,19.0,14.506617902662448,-1.2393903285275865,-0.3743857874698244,0.865004541057762
q4768,14,0.8571428571428571,26.642857142857142,23.5,11.997481420679943,0.5867499413232219,0.04924384776658338,-0.5375060935566385
q4769,51,0.7058823529411765,23.058823529411764,18.0,17.566344827203956,-0.25791060454585146,-0.25054679189659257,0.007363812649258894
q477,54,0.8333333333333334,17.59259259259259,17.0,2.1414024545603105,0.4537941146586459,-0.7077760050792039,-1.1615701197378498
q4770,3,0.6666666666666666,38.333333333333336,46.0,14.153915830374762,-0.4768966719933896,1.0271072589696042,1.5040039309629938
q4771,36,0.5277777777777778,35.19444444444444,32.5,20.540996560112163,-1.252472327536752,0.7645512649907888,2.017023592527541
q4772,12,0.75,25.083333333333332,23.5,9.857699651756612,-0.011551278667371843,-0.08120432623300497,-0.06965304756563312
q4773,19,0.7894736842105263,21.894736842105264,19.0,16.99638764509848,0.20887548659232075,-0.34791817013975646,-0.5567936567320773
q4774,71,0.5352112676056338,25.225352112676056,23.0,15.73367379049388,-1.210962644564009,-0.0693250010660711,1.1416376434979378
q4775,85,0.7411764705882353,26.388235294117646,24.0,15.727663009916675,-0.06082314384306764,0.027945708536116175,0.08876885237918382
q4776,10,0.9,27.2,22.0,17.054162085674115,0.8260704293194598,0.09584670687483322,-0.7302237224446266
q4777,13,0.5384615384615384,20.153846153846153,16.0,15.952252473376886,-1.1928126617257242,-0.49353698662042933,0.6992756751052949
q4778,7,0.8571428571428571,24.857142857142858,19.0,14.553677329442335,0.5867499413232219,-0.10012429040088405,-0.6868742317241059
q4779,3,0.6666666666666666,18.333333333333332,18.0,6.506407098647712,-0.4768966719933896,-0.6458158885060322,-0.16891921651264263
q478,41,0.7560975609756098,16.926829268292682,16.0,3.466916813989333,0.022498384258922154,-0.7634645488772862,-0.7859629331362084
q4780,14,0.7142857142857143,14.785714285714286,11.5,11.537087830314704,-0.2109850186642364,-0.9425605896654008,-0.7315755710011644
q4781,4,0.75,17.0,11.5,12.027745701779143,-0.011551278667371843,-0.7573440983377412,-0.7457928196703694
q4782,8,0.875,24.0,15.5,22.85982127164227,0.6864668113216544,-0.1718209967212685,-0.8582878080429229
q4783,77,0.7792207792207793,16.935064935064936,14.0,12.636973386745215,0.1516217813300631,-0.7627756669983763,-0.9143974483284394
q4784,2,1.0,20.0,20.0,1.4142135623730951,1.3844849013106808,-0.5064056262163957,-1.8908905275270764
q4785,26,0.6923076923076923,21.76923076923077,19.0,11.970990576582015,-0.33371347404692253,-0.3584162708627817,-0.024702796815859185
q4786,7,1.0,21.857142857142858,26.0,10.447145885018411,1.3844849013106808,-0.35106276252222945,-1.7355476638329104
q4787,10,0.8,27.6,21.0,14.690889088895274,0.26765595732823894,0.12930516982434612,-0.13835078750389282
q4788,32,0.59375,26.65625,26.0,15.179802742141367,-0.8840738911536548,0.05036410880283943,0.9344379999564942
q4789,12,0.5,24.333333333333332,21.5,14.773030299922365,-1.4075874586454244,-0.14393894426334133,1.263648514382083
q479,29,0.9655172413793104,16.310344827586206,16.0,2.1893157488758597,1.1919281868309497,-0.8150311034231079,-2.0069592902540574
q4790,40,0.9,19.175,16.5,11.926887315039117,0.8260704293194598,-0.5754137060497657,-1.4014841353692256
q4791,34,0.7352941176470589,28.294117647058822,25.0,14.947442087375244,-0.09367105396019818,0.18736544376614742,0.2810364977263456
q4792,53,0.5471698113207547,22.39622641509434,21.0,12.948625740329936,-1.1441844058193769,-0.30597049439620155,0.8382139114231753
q4793,30,0.5,28.166666666666668,23.5,18.175548814620253,-1.4075874586454244,0.17670465900282248,1.584292117648247
q4794,8,0.5,20.0,17.5,12.328828005937952,-1.4075874586454244,-0.5064056262163957,0.9011818324290287
q4796,5,0.6,29.8,26.0,8.526429498916883,-0.8491729866542035,0.31332671604666607,1.1624997027008694
q4797,33,0.696969696969697,21.818181818181817,18.0,11.533794219202504,-0.30768016532938275,-0.35432170371861077,-0.04664153838922802
q4798,14,0.6428571428571429,36.42857142857143,32.0,22.62984511899916,-0.6098524986579655,0.8677812449243055,1.477633743582271
q4799,45,0.6888888888888889,31.933333333333334,29.0,17.593128824009156,-0.3528045671064514,0.4917718517774005,0.8445764188838519
q48,25,0.8,23.16,23.0,3.1448370387032774,0.26765595732823894,-0.24208376891524522,-0.5097397262434842
q480,16,0.8125,18.375,18.0,3.0083217912982647,0.3374577663271413,-0.6423306319487911,-0.9797883982759324
q4800,15,0.7333333333333333,26.2,20.0,19.785275910563968,-0.10462035733257564,0.012200549501051419,0.11682090683362706
q4801,5,1.0,22.2,17.0,10.63954886261631,1.3844849013106808,-0.3223840799940758,-1.7068689813047566
q4802,33,0.48484848484848486,36.515151515151516,35.0,18.493446832799336,-1.4921957119774276,0.8750233364718191,2.367219048449247
q4803,7,1.0,16.0,13.0,6.8068592855540455,1.3844849013106808,-0.840990255711523,-2.2254751570222036
q4804,3,1.0,12.0,12.0,4.0,1.3844849013106808,-1.17557488520665,-2.560059786517331
q4805,38,0.6578947368421053,22.0,20.5,14.713479754513765,-0.5258803976066542,-0.3391133114688321,0.18676708613782206
q4807,13,0.8461538461538461,24.46153846153846,24.0,8.931362201211568,0.5253857136318791,-0.13321507793336934,-0.6586007915652485
q4808,8,0.5,33.75,32.5,19.876403813854974,-1.4075874586454244,0.6437290376731042,2.0513164963185284
q4809,12,0.6666666666666666,20.75,15.5,11.970607943853752,-0.4768966719933896,-0.44367100818605937,0.03322566380733022
q481,29,0.9655172413793104,19.137931034482758,18.0,5.835385517507052,1.1919281868309497,-0.5785143825731043,-1.770442569404054
q4810,16,0.8125,24.875,22.5,9.443692780545824,0.3374577663271413,-0.09863060901920942,-0.4360883753463507
q4811,7,0.8571428571428571,25.571428571428573,24.0,12.03961714309807,0.5867499413232219,-0.04037703513389696,-0.6271269764571189
q4812,1,1.0,14.0,14.0,0.0,1.3844849013106808,-1.0082825704590865,-2.3927674717697673
q4813,18,0.7777777777777778,22.055555555555557,20.5,9.282952257465244,0.14356385244130074,-0.3344663027258441,-0.47803015516714487
q4814,13,0.46153846153846156,30.692307692307693,28.0,13.486935748991908,-1.6223622555651247,0.3879648257032714,2.010327081268396
q4815,1,1.0,46.0,46.0,0.0,1.3844849013106808,1.6683944655019314,0.2839095641912506
q4816,20,0.65,18.45,16.0,12.08075895141134,-0.5699657506585928,-0.6360571701457576,-0.0660914194871648
q4818,25,0.56,24.4,20.0,16.439282222773596,-1.0725387754506914,-0.1383625337717559,0.9341762416789355
q4819,18,0.8888888888888888,17.166666666666668,16.0,6.697233845138647,0.7640243768759905,-0.7434030721087774,-1.5074274489847679
q482,60,0.95,15.916666666666666,16.0,3.3155599607166435,1.10527766531507,-0.8479607688260048,-1.953238434141075
q4820,61,0.8360655737704918,28.0327868852459,24.0,16.975440311535124,0.469051340669335,0.16550612973693352,-0.3035452109324015
q4821,12,0.8333333333333334,21.5,18.5,8.12963154705729,0.4537941146586459,-0.380936390155723,-0.834730504814369
q4822,15,0.8666666666666667,26.4,24.0,10.46627236139291,0.6399322719890529,0.02892978097580772,-0.6110024910132452
q4823,26,0.5384615384615384,31.653846153846153,30.0,13.83023443819318,-1.1928126617257242,0.46839382317806144,1.6612064849037855
q4825,9,0.5555555555555556,26.0,21.0,20.068632240389476,-1.0973571964280793,-0.004528681973704884,1.0928285144543743
q4826,14,0.7142857142857143,33.285714285714285,26.5,19.943877300019714,-0.2109850186642364,0.6048933217495625,0.8158783404137988
q4827,42,0.8571428571428571,21.214285714285715,16.0,16.70918502236115,0.5867499413232219,-0.40483529226251774,-0.9915852335857396
q4828,33,0.5757575757575758,28.636363636363637,23.0,22.642352712640893,-0.9845461919854083,0.21599300564808355,1.2005391976334918
q4829,23,0.6086956521739131,23.304347826086957,22.0,9.344102576728643,-0.8006152064810536,-0.23000962793781232,0.5706055785432412
q483,67,0.6865671641791045,15.597014925373134,15.0,3.8810327487337126,-0.3657694138856838,-0.8746984086830469,-0.5089289947973632
q4830,5,0.8,12.0,13.0,3.5355339059327378,0.26765595732823894,-1.17557488520665,-1.443230842534889
q4831,72,0.6805555555555556,20.208333333333332,17.0,13.680393598653676,-0.39933910643905296,-0.4889793434301913,-0.08964023699113832
q4832,7,0.7142857142857143,31.857142857142858,32.0,10.431180365113232,-0.2109850186642364,0.4853988112155886,0.6963838298798251
q4833,79,0.5569620253164557,23.025316455696203,20.0,12.567739208339272,-1.0895032657390329,-0.25334952985773934,0.8361537358812936
q4834,20,0.85,24.1,20.5,12.302759639074566,0.546863193323849,-0.1634563809838902,-0.7103195743077393
q4835,29,0.7586206896551724,27.413793103448278,22.0,18.580937315622528,0.036587899952560794,0.11372967845129713,0.07714177849873632
q4836,46,0.5652173913043478,34.04347826086956,31.5,18.918487749922335,-1.0434041073468023,0.6682773664675834,1.7116814738143857
q4837,34,0.7058823529411765,29.823529411764707,26.5,15.896389123501455,-0.25791060454585146,0.31529486092604914,0.5732054654719005
q4838,28,0.8928571428571429,16.964285714285715,11.0,14.276326280366812,0.7861836813200871,-0.7603314611010904,-1.5465151424211774
q4839,6,1.0,16.0,16.5,7.615773105863909,1.3844849013106808,-0.840990255711523,-2.2254751570222036
q484,35,0.7714285714285715,16.914285714285715,16.0,2.779879690281034,0.10810896533074715,-0.7645137689697796,-0.8726227343005268
q4840,14,0.7857142857142857,33.07142857142857,25.0,27.600067685854256,0.18788246132949274,0.5869691451694663,0.3990866838399736
q4841,17,0.6470588235294118,15.352941176470589,11.0,12.614184359633544,-0.586389705717158,-0.8951142398945582,-0.3087245341774002
q4842,29,0.6206896551724138,22.344827586206897,17.0,15.243911810642322,-0.7336389579663645,-0.3102698089261487,0.4233691490402158
q4843,33,0.7575757575757576,26.424242424242426,24.0,10.825405024265557,0.030752847998629713,0.03095756660911176,0.00020471861048204643
q4844,47,0.5957446808510638,19.95744680851064,16.0,15.851151990516557,-0.8729353046112768,-0.5099650371684715,0.36297026744280525
q4845,40,0.675,29.95,27.0,21.40686446338758,-0.4303621326607874,0.3258736396527332,0.7562357723135206
q4846,28,0.6071428571428571,26.571428571428573,21.5,18.035825606026613,-0.8092862386548307,0.04326912223988485,0.8525553608947156
q4847,40,0.625,20.55,17.5,12.339118532287715,-0.7095693686563982,-0.46040023966081567,0.24916912899558252
q4848,30,0.5333333333333333,27.466666666666665,24.5,18.969546071556895,-1.2214493013150174,0.11815234884117497,1.3396016501561923
q4849,79,0.569620253164557,16.873417721518987,14.0,11.395418657274233,-1.018817889537612,-0.7679322195242959,0.2508856700133162
q485,49,0.8163265306122449,17.408163265306122,16.0,5.102770356004908,0.3588256670410912,-0.7232028096137486,-1.0820284766548398
q4850,7,0.5714285714285714,34.857142857142854,35.0,22.519832529192065,-1.0087199786516954,0.7363372833369337,1.745057261988629
q4851,4,1.0,32.75,29.0,20.271079563424014,1.3844849013106808,0.5600828802993223,-0.8244020210113585
q4852,30,0.5,17.533333333333335,11.0,19.468335623622863,-1.4075874586454244,-0.7127328144050574,0.694854644240367
q4853,3,1.0,6.333333333333333,5.0,3.214550253664318,1.3844849013106808,-1.649569776991414,-3.0340546783020947
q4854,14,0.8571428571428571,18.571428571428573,16.5,10.537218182849164,0.5867499413232219,-0.6259001367503696,-1.2126500780735916
q4855,6,1.0,13.5,13.0,7.687652437513028,1.3844849013106808,-1.0501056491459775,-2.434590550456658
q4856,41,0.7317073170731707,17.70731707317073,19.0,11.296556781690215,-0.11370026744625383,-0.6981797431221394,-0.5844794756758855
q4857,10,0.8,17.6,18.5,9.167575712501339,0.26765595732823894,-0.707156403913472,-0.974812361241711
q4858,4,0.75,33.25,16.5,35.89219970968623,-0.011551278667371843,0.6019059589862132,0.6134572376535851
q4859,4,1.0,14.5,12.0,9.255628917943215,1.3844849013106808,-0.9664594917721957,-2.3509443930828766
q486,24,1.0,14.0,14.0,1.69397910771984,1.3844849013106808,-1.0082825704590865,-2.3927674717697673
q4860,17,0.9411764705882353,19.58823529411765,18.0,8.732545616323824,1.0560058001393742,-0.5408481616055999,-1.5968539617449742
q4861,3,0.6666666666666666,20.666666666666668,15.0,15.30795000427338,-0.4768966719933896,-0.4506415213005411,0.026255150692848506
q4862,3,0.6666666666666666,15.0,7.0,13.856406460551018,-0.4768966719933896,-0.9246364130853048,-0.44773974109191517
q4863,10,0.8,23.9,21.0,11.100050049937211,0.26765595732823894,-0.1801856124586468,-0.4478415697868857
q4864,10,0.5,19.1,16.5,13.510900948657882,-1.4075874586454244,-0.5816871678527993,0.8259002907926252
q4865,25,0.88,21.24,18.0,13.845215780189198,0.7143875349212155,-0.40268439107290643,-1.117071925994122
q4866,8,0.625,25.375,24.5,11.879604370516722,-0.7095693686563982,-0.056807530332318515,0.6527618383240796
q4867,10,0.6,21.0,16.5,13.944333775567927,-0.8491729866542035,-0.42275946884261395,0.42641351781158954
q4868,6,0.8333333333333334,21.5,21.5,11.004544515789828,0.4537941146586459,-0.380936390155723,-0.834730504814369
q4869,25,0.72,21.12,17.0,17.52217642493839,-0.1790756202647383,-0.41272192995776,-0.23364630969302172
q487,31,1.0,15.709677419354838,16.0,1.8653605261378075,1.3844849013106808,-0.8652746239813306,-2.2497595252920113
q4870,25,0.64,24.76,23.0,13.712160053519407,-0.6258071978577149,-0.1082499171171942,0.5175572807405207
q4871,5,1.0,25.6,34.0,13.371611720357423,1.3844849013106808,-0.03798714492321749,-1.4224720462338982
q4872,104,0.5865384615384616,19.432692307692307,15.0,14.192001318311991,-0.9243441655760984,-0.553858734726522,0.3704854308495764
q4873,14,0.9285714285714286,10.714285714285714,12.0,5.440992152576182,0.9856174213169516,-1.2831199446872268,-2.2687373660041783
q4874,6,1.0,22.833333333333332,14.5,21.994696330403535,1.3844849013106808,-0.26940818032401403,-1.6538930816346948
q4875,7,1.0,21.571428571428573,24.0,10.921799956312801,1.3844849013106808,-0.3749616646290242,-1.759446565939705
q4876,30,0.5,25.433333333333334,23.5,14.803735160851932,-1.4075874586454244,-0.05192817115218122,1.3556592874932432
q4877,24,0.7916666666666666,19.25,14.0,15.579389952894427,0.22112141799563673,-0.569140244246732,-0.7902616622423688
q4878,32,0.5,36.21875,31.5,23.56012812139981,-1.4075874586454244,0.850230488689628,2.2578179473350524
q4879,16,0.9375,19.8125,18.5,10.258126859552219,1.0354758563161677,-0.5220892807239799,-1.5575651370401475
q488,38,0.8421052631578947,15.710526315789474,15.0,2.8749420180930394,0.5027778402719104,-0.865203617056565,-1.3679814573284754
q4880,13,0.6923076923076923,19.307692307692307,16.0,12.064994925987437,-0.33371347404692253,-0.5643145043982448,-0.2306010303513223
q4881,12,0.75,18.0,18.5,8.034018580103892,-0.011551278667371843,-0.6736979409639594,-0.6621466622965876
q4882,6,0.8333333333333334,18.666666666666668,18.5,4.844240566555987,0.4537941146586459,-0.6179338360481047,-1.0717279507067505
q4883,108,0.4722222222222222,20.296296296296298,16.5,14.618039846645548,-1.562702589754097,-0.4816215795871269,1.0810810101669701
q4884,17,0.7058823529411765,18.529411764705884,12.0,21.857829395490143,-0.25791060454585146,-0.6294146811778394,-0.3715040766319879
q4885,2,1.0,9.5,9.5,0.7071067811865476,1.3844849013106808,-1.3846902786411048,-2.7691751799517856
q4886,109,0.5321100917431193,23.174311926605505,18.0,15.221721830804603,-1.228280059382188,-0.24088663125007917,0.987393428132109
q4887,6,0.8333333333333334,21.333333333333332,17.0,12.077527340754258,0.4537941146586459,-0.39487741638468676,-0.8486715310433326
q4888,12,0.9166666666666666,33.25,16.5,36.01546385045785,0.919139507984663,0.6019059589862132,-0.3172335489984498
q4889,7,0.8571428571428571,19.142857142857142,11.0,19.68441491322997,0.5867499413232219,-0.5781023325367802,-1.164852273860002
q489,39,0.7948717948717948,19.358974358974358,18.0,5.157963589834857,0.23901931773894503,-0.560024957866256,-0.799044275605201
q4890,4,0.75,14.0,10.5,11.916375287812984,-0.011551278667371843,-1.0082825704590865,-0.9967312917917147
q4891,43,0.6744186046511628,30.53488372093023,28.0,14.80403554570639,-0.43360872842817855,0.3747969154190265,0.808405643847205
q4892,26,0.7307692307692307,18.153846153846153,16.5,8.028411089087593,-0.11893867712722228,-0.660829301367993,-0.5418906242407707
q4893,4,0.75,25.0,24.5,11.16542281629615,-0.011551278667371843,-0.0881748393474867,-0.07662356068011486
q4894,27,0.7037037037037037,16.37037037037037,14.0,9.568168975820688,-0.2700764971818259,-0.8100101974249372,-0.5399337002431113
q4895,11,0.9090909090909091,19.90909090909091,12.0,17.489737250482325,0.8768353813186615,-0.5140098223412849,-1.3908452036599463
q4896,25,0.72,25.04,26.0,12.901808658737218,-0.1790756202647383,-0.0848289930525355,0.09424662721220281
q4898,4,0.5,7.5,7.0,5.916079783099616,-1.4075874586454244,-1.5519825933886684,-0.14439513474324395
q4899,8,0.75,27.0,23.5,17.38636575842445,-0.011551278667371843,0.07911747540007692,0.09066875406744876
q49,22,0.7272727272727273,21.272727272727273,22.0,3.6145449319292,-0.13846365866537652,-0.39994688046794613,-0.2614832218025696
q490,47,0.7659574468085106,19.06382978723404,18.0,7.670962343457671,0.07755741367165277,-0.5847126671620639,-0.6622700808337167
q4900,1,1.0,10.0,10.0,0.0,1.3844849013106808,-1.3428671999542139,-2.727352101264895
q4901,67,0.7014925373134329,22.37313432835821,18.0,17.661665233352597,-0.2824239703049043,-0.30790205871742105,-0.025478088412516753
q4902,19,0.5789473684210527,20.105263157894736,12.0,15.673384151491783,-0.9667339281260393,-0.4976007675454714,0.4691331605805679
q4903,14,0.7142857142857143,14.5,13.0,10.278805677404653,-0.2109850186642364,-0.9664594917721957,-0.7554744731079592
q4904,27,0.8888888888888888,24.555555555555557,21.0,20.071666469722803,0.7640243768759905,-0.1253509092913896,-0.88937528616738
q4905,19,0.6842105263157895,32.68421052631579,27.0,18.312268600218534,-0.37892922076685925,0.5545798436299945,0.9335090643968538
q4906,19,0.8947368421052632,18.31578947368421,15.0,12.288443674982458,0.7966801939515008,-0.6472833649511863,-1.4439635589026871
q4907,18,0.9444444444444444,15.944444444444445,15.0,6.439512424200912,1.0742546390933356,-0.8456372644545108,-1.9198919035478466
q4908,20,0.6,21.3,12.0,22.16469454358725,-0.8491729866542035,-0.3976656216304793,0.4515073650237242
q4909,18,0.7777777777777778,23.0,19.5,12.906906495908217,0.14356385244130074,-0.25546715409505033,-0.39903100653635104
q491,48,0.875,16.4375,16.0,2.7046551673860546,0.6864668113216544,-0.8043950618604935,-1.490861873182148
q4910,17,0.8823529411764706,30.11764705882353,24.0,15.699850130419943,0.7275266989680677,0.33989667191833783,-0.3876300270497298
q4911,17,0.6470588235294118,22.470588235294116,19.0,14.461663316588204,-0.586389705717158,-0.29975041388117024,0.28663929183598774
q4912,12,0.9166666666666666,20.666666666666668,16.0,16.160183017265464,0.919139507984663,-0.4506415213005411,-1.3697810292852042
q4913,4,1.0,19.0,18.0,14.094916341243982,1.3844849013106808,-0.5900517835901775,-1.9745366849008583
q4914,7,1.0,26.857142857142858,15.0,22.682067597028947,1.3844849013106808,0.06716802434667957,-1.3173168769640013
q4915,11,0.6363636363636364,15.636363636363637,14.0,9.59450600367447,-0.6461131786573958,-0.87140704021108,-0.22529386155368414
q4916,54,0.5185185185185185,18.74074074074074,15.0,12.82860186676805,-1.304177371239643,-0.6117378243907877,0.6924395468488552
q4917,9,0.7777777777777778,21.88888888888889,25.0,9.726824307609915,0.14356385244130074,-0.34840732895480786,-0.4919711813961086
q4918,27,0.4444444444444444,33.55555555555556,33.0,17.828959444448657,-1.7178177208627696,0.6274645070726467,2.3452822279354164
q4919,46,0.6521739130434783,24.304347826086957,22.0,11.307558072599821,-0.5578263056153054,-0.1463634705640305,0.4114628350512749
q492,36,0.8888888888888888,17.666666666666668,16.0,6.3740545517411,0.7640243768759905,-0.7015799934218865,-1.465604370297877
q4920,5,1.0,13.8,13.0,4.54972526643093,1.3844849013106808,-1.025011801933843,-2.409496703244524
q4921,15,0.6,29.866666666666667,25.0,12.721560251718152,-0.8491729866542035,0.3189031265382515,1.168076113192455
q4922,18,0.8888888888888888,21.77777777777778,20.5,10.641514462958714,0.7640243768759905,-0.35770134644078355,-1.1217257233167741
q4923,7,0.7142857142857143,30.857142857142858,16.0,23.341155151567026,-0.2109850186642364,0.4017526538418068,0.6127376725060432
q4924,21,0.47619047619047616,26.904761904761905,23.0,17.119885402375687,-1.540543285310001,0.07115117469781201,1.611694460007813
q4925,35,0.6285714285714286,18.65714285714286,13.0,15.155940122882622,-0.6896259946567117,-0.6187304661183312,0.07089552853838055
q4926,7,1.0,15.142857142857142,12.0,9.529403119268478,1.3844849013106808,-0.9126869620319075,-2.297171863342588
q4927,3,1.0,40.666666666666664,43.0,23.58671942711265,1.3844849013106808,1.2222816261750948,-0.16220327513558597
q4928,17,0.5882352941176471,24.0,22.0,10.565273304557719,-0.9148688068884646,-0.1718209967212685,0.7430478101671961
q4929,4,1.0,24.0,23.0,7.831560082980487,1.3844849013106808,-0.1718209967212685,-1.5563058980319493
q493,44,0.7954545454545454,17.5,15.0,12.690410222995432,0.2422734813286375,-0.7155210196508502,-0.9577945009794877
q4930,3,0.6666666666666666,17.333333333333332,10.0,15.37313674346694,-0.4768966719933896,-0.729462045879814,-0.2525653738864244
q4931,31,0.41935483870967744,18.225806451612904,13.0,11.362833207198971,-1.8579217102512477,-0.6548100989763311,1.2031116112749167
q4932,6,0.8333333333333334,10.333333333333334,11.0,5.240865068542279,0.4537941146586459,-1.3149851474962866,-1.7687792621549325
q4933,5,0.8,15.6,14.0,9.181503144910424,0.26765595732823894,-0.8744487186610357,-1.1421046759892746
q4935,2,1.0,36.5,36.5,41.71930009000631,1.3844849013106808,0.8737559704510041,-0.5107289308596767
q4936,4,0.5,21.25,21.0,2.2173557826083456,-1.4075874586454244,-0.4018479294991685,1.0057395291462559
q4937,9,0.6666666666666666,19.11111111111111,14.0,13.3364579672082,-0.4768966719933896,-0.5807577661042018,-0.10386109411081224
q4938,4,0.5,25.75,19.0,20.36950334855189,-1.4075874586454244,-0.025440221317150336,1.3821472373282742
q4939,5,0.6,31.2,26.0,17.527121840165318,-0.8491729866542035,0.43043133636996045,1.2796043230241638
q494,42,0.7619047619047619,17.833333333333332,17.0,5.763284406870056,0.05492663466491614,-0.6876389671929231,-0.7425656018578392
q4940,4,0.75,24.0,23.0,5.0990195135927845,-0.011551278667371843,-0.1718209967212685,-0.16026971805389664
q4941,11,0.5454545454545454,11.727272727272727,10.0,5.515268064036581,-1.1537626986494152,-1.198387473581318,-0.044624774931902866
q4942,1,1.0,13.0,13.0,0.0,1.3844849013106808,-1.0919287278328684,-2.4764136291435492
q4943,5,0.6,12.8,11.0,8.497058314499201,-0.8491729866542035,-1.1086579593076247,-0.2594849726534212
q4945,5,0.8,12.4,8.0,9.235799911215054,0.26765595732823894,-1.1421164222571374,-1.4097723795853763
q4946,3,1.0,24.0,28.0,8.717797887081348,1.3844849013106808,-0.1718209967212685,-1.5563058980319493
q4947,9,0.5555555555555556,25.333333333333332,23.0,11.811011811017718,-1.0973571964280793,-0.060292786889559524,1.0370644095385197
q4948,4,0.5,34.5,39.0,14.910846164230026,-1.4075874586454244,0.7064636557034405,2.114051114348865
q4949,5,1.0,13.4,12.0,3.9749213828703582,1.3844849013106808,-1.0584702648833557,-2.4429551661940367
q495,41,0.7560975609756098,17.658536585365855,17.0,4.028707957258512,0.022498384258922154,-0.7022600434818359,-0.724758427740758
q4950,4,0.5,29.75,29.5,9.215023964519391,-1.4075874586454244,0.3091444081779769,1.7167318668234013
q4951,2,1.0,19.0,19.0,2.8284271247461903,1.3844849013106808,-0.5900517835901775,-1.9745366849008583
q4952,6,0.3333333333333333,21.166666666666668,18.0,7.494442385305706,-2.3382782452974595,-0.4088184426136502,1.9294598026838092
q4953,8,0.375,29.75,34.5,12.691391908353811,-2.105605548634451,0.3091444081779769,2.414749956812428
q4954,6,0.3333333333333333,20.5,18.5,11.43241006962224,-2.3382782452974595,-0.46458254752950484,1.8736956977679546
q4955,3,1.0,12.333333333333334,13.0,6.027713773341708,1.3844849013106808,-1.1476928327487228,-2.5321777340594034
q4956,8,0.875,21.125,20.0,9.433034657900016,0.6864668113216544,-0.4123036991708912,-1.0987705104925456
q4957,6,0.8333333333333334,13.166666666666666,15.5,4.9564772436345015,0.4537941146586459,-1.0779877016039048,-1.5317818162625507
q4958,2,0.5,35.0,35.0,12.727922061357855,-1.4075874586454244,0.7482867343903314,2.155874193035756
q496,26,0.8076923076923077,16.076923076923077,16.0,3.357654859250151,0.31061091671217883,-0.8345559359135398,-1.1451668526257186
q4960,2,1.0,23.0,23.0,15.556349186104045,1.3844849013106808,-0.25546715409505033,-1.6399520554057312
q4961,2,0.5,14.5,14.5,6.363961030678928,-1.4075874586454244,-0.9664594917721957,0.44112796687322875
q4963,3,1.0,13.0,12.0,1.7320508075688772,1.3844849013106808,-1.0919287278328684,-2.4764136291435492
q4964,5,0.6,46.0,30.0,36.74914965002592,-0.8491729866542035,1.6683944655019314,2.517567452156135
q4965,4,0.75,26.5,26.5,8.736894948054104,-0.011551278667371843,0.03729439671318602,0.04884567538055786
q4966,3,0.6666666666666666,39.666666666666664,23.0,35.10460558578223,-0.4768966719933896,1.138635468801313,1.6155321407947025
q4967,5,0.6,17.2,15.0,3.5637059362410923,-0.8491729866542035,-0.7406148668629848,0.10855811979121865
q4968,4,0.5,28.75,27.0,23.4574082114798,-1.4075874586454244,0.22549825080419508,1.6330857094496196
q4969,6,0.8333333333333334,29.0,29.0,11.296016997154352,0.4537941146586459,0.24640979014764056,-0.20738432451100533
q497,55,0.7818181818181819,18.12727272727273,18.0,2.694676132910866,0.16612605332983507,-0.6630520663891143,-0.8291781197189494
q4970,3,0.6666666666666666,33.333333333333336,29.0,22.810816147900834,-0.4768966719933896,0.6088764721006953,1.0857731440940848
q4971,2,1.0,16.0,16.0,5.656854249492381,1.3844849013106808,-0.840990255711523,-2.2254751570222036
q4972,5,0.6,40.4,34.0,23.394443784796422,-0.8491729866542035,1.199975984208753,2.0491489708629564
q4973,2,0.5,51.5,51.5,28.991378028648448,-1.4075874586454244,2.128448331057731,3.5360357897031554
q4974,8,0.5,20.5,18.0,6.546536707079771,-1.4075874586454244,-0.46458254752950484,0.9430049111159196
